event_id,fecha,temporada,local_id,visita_id,local,visita,goles_local,goles_visita,estado,status_name
727811,2025-09-29 19:00:00,2025,3327,3279,Haugesund,Sandefjord,2,3,post,STATUS_FULL_TIME
727806,2025-10-01 19:00:00,2025,22165,3039,KFUM Oslo,Fredrikstad,2,1,post,STATUS_FULL_TIME
727815,2025-10-04 14:00:00,2025,2791,5270,Vålerenga,Tromso,1,0,post,STATUS_FULL_TIME
727814,2025-10-04 16:00:00,2025,3279,22530,Sandefjord,Bryne,1,0,post,STATUS_FULL_TIME
727817,2025-10-04 18:00:00,2025,6672,2715,Kristiansund BK,Molde,2,1,post,STATUS_FULL_TIME
727816,2025-10-05 14:30:00,2025,510,620,Viking FK,SK Brann,3,0,post,STATUS_FULL_TIME
727819,2025-10-05 17:00:00,2025,2980,3327,Bodo/Glimt,Haugesund,2,0,post,STATUS_FULL_TIME
727818,2025-10-05 17:00:00,2025,3039,21380,Fredrikstad,Hamarkameratene,1,1,post,STATUS_FULL_TIME
727821,2025-10-05 17:00:00,2025,9811,22165,Stromsgodset,KFUM Oslo,1,1,post,STATUS_FULL_TIME
727820,2025-10-05 19:15:00,2025,438,5002,Rosenborg,Sarpsborg FK,2,3,post,STATUS_FULL_TIME
727824,2025-10-18 14:00:00,2025,5002,2980,Sarpsborg FK,Bodo/Glimt,2,5,post,STATUS_FULL_TIME
727822,2025-10-18 16:00:00,2025,22530,438,Bryne,Rosenborg,2,2,post,STATUS_FULL_TIME
727828,2025-10-18 18:00:00,2025,620,3327,SK Brann,Haugesund,4,1,post,STATUS_FULL_TIME
727826,2025-10-19 14:30:00,2025,5270,510,Tromso,Viking FK,1,3,post,STATUS_FULL_TIME
727823,2025-10-19 17:00:00,2025,2715,3279,Molde,Sandefjord,1,3,post,STATUS_FULL_TIME
727829,2025-10-19 17:00:00,2025,21380,2791,Hamarkameratene,Vålerenga,2,1,post,STATUS_FULL_TIME
727827,2025-10-19 17:00:00,2025,22165,6672,KFUM Oslo,Kristiansund BK,1,1,post,STATUS_FULL_TIME
727825,2025-10-19 19:15:00,2025,9811,3039,Stromsgodset,Fredrikstad,0,3,post,STATUS_FULL_TIME
727837,2025-10-25 16:00:00,2025,510,22530,Viking FK,Bryne,5,1,post,STATUS_FULL_TIME
727831,2025-10-25 18:00:00,2025,5002,22165,Sarpsborg FK,KFUM Oslo,2,1,post,STATUS_FULL_TIME
727835,2025-10-26 14:30:00,2025,438,620,Rosenborg,SK Brann,2,3,post,STATUS_FULL_TIME
727832,2025-10-26 17:00:00,2025,6672,21380,Kristiansund BK,Hamarkameratene,1,3,post,STATUS_FULL_TIME
727834,2025-10-26 17:00:00,2025,2980,2715,Bodo/Glimt,Molde,4,1,post,STATUS_FULL_TIME
727833,2025-10-26 17:00:00,2025,3327,5270,Haugesund,Tromso,2,3,post,STATUS_FULL_TIME
727830,2025-10-26 17:00:00,2025,3279,3039,Sandefjord,Fredrikstad,0,0,post,STATUS_FULL_TIME
727836,2025-10-26 19:15:00,2025,2791,9811,Vålerenga,Stromsgodset,2,1,post,STATUS_FULL_TIME
727810,2025-10-29 19:00:00,2025,620,2980,SK Brann,Bodo/Glimt,1,2,post,STATUS_FULL_TIME
727780,2025-10-29 21:00:00,2025,438,3279,Rosenborg,Sandefjord,1,1,post,STATUS_FULL_TIME
727839,2025-11-01 16:00:00,2025,2791,2980,Vålerenga,Bodo/Glimt,3,1,post,STATUS_FULL_TIME
727844,2025-11-01 18:00:00,2025,2715,438,Molde,Rosenborg,4,2,post,STATUS_FULL_TIME
