event_id,fecha,temporada,local_id,visita_id,local,visita,goles_local,goles_visita,estado,status_name
580582,2021-04-25 16:00:00,2021,7914,9078,Istanbul Basaksehir,Alanyaspor,0,0,post,STATUS_FULL_TIME
580585,2021-04-25 16:00:00,2021,20070,19267,Gaziantep FK,Erzurum BB,2,3,post,STATUS_FULL_TIME
580589,2021-04-25 20:30:00,2021,436,6870,Fenerbahce,Kasimpasa,3,2,post,STATUS_FULL_TIME
580577,2021-04-27 20:30:00,2021,20737,996,Hatayspor,Genclerbirligi,3,1,post,STATUS_FULL_TIME
580572,2021-04-28 16:00:00,2021,20736,3794,Fatih Karagümrük,Antalyaspor,2,2,post,STATUS_FULL_TIME
580580,2021-04-28 16:00:00,2021,789,997,Goztepe,Trabzonspor,1,1,post,STATUS_FULL_TIME
580574,2021-04-28 16:00:00,2021,3643,2576,Kayserispor,Denizlispor,6,3,post,STATUS_FULL_TIME
580573,2021-04-28 20:30:00,2021,7656,1895,Caykur Rizespor,Besiktas,2,3,post,STATUS_FULL_TIME
580579,2021-04-28 20:30:00,2021,432,7648,Galatasaray,Konyaspor,1,0,post,STATUS_FULL_TIME
580578,2021-04-29 16:00:00,2021,19267,7914,Erzurum BB,Istanbul Basaksehir,1,2,post,STATUS_FULL_TIME
580581,2021-04-29 16:00:00,2021,3691,18790,Sivasspor,Yeni Malatyaspor,1,0,post,STATUS_FULL_TIME
580575,2021-04-29 20:30:00,2021,9078,436,Alanyaspor,Fenerbahce,0,0,post,STATUS_FULL_TIME
