fecha,competicion,local,visita,elo_diff,squad_value_diff,ea_overall_diff,h2h_diff,goles_anotados_diff,goles_recibidos_diff,tiros_diff,tiros_arco_diff,corners_diff,posesion_diff,faltas_diff,resultado
2019-06-16,Amistosos 2018-19,Algeria,Mali,23.5,0.957,5.45,0.6,1.04,0.62,0.0,0.0,0.0,0.0,0.0,2
2019-06-16,Amistosos 2018-19,Senegal,Nigeria,86.1,0.509,3.55,-0.444,0.42,-0.42,-3.33,1.0,-1.67,-2.0,-0.33,2
2019-06-16,Copa America 2019,Uruguay,Ecuador,153.9,1.678,7.64,1.489,1.0,-0.2,5.0,3.8,-0.3,0.4,0.1,2
2019-06-17,Copa America 2019,Japan,Chile,-31.7,-0.244,-2.09,2.0,0.67,-0.33,0.0,0.0,0.0,0.0,0.0,0
2019-06-17,Gold Cup 2019,Costa Rica,Nicaragua,380.2,4.579,10.91,3.75,0.75,-0.5,0.0,0.0,0.0,0.0,0.0,2
2019-06-17,Gold Cup 2019,Curaçao,El Salvador,-183.1,0.217,6.33,-0.812,-0.5,-0.57,0.0,0.0,0.0,0.0,0.0,0
2019-06-17,Amistosos 2018-19,Tunisia,Burundi,290.9,4.952,16.32,1.0,0.55,0.96,0.5,0.13,-1.47,0.67,2.43,2
2019-06-18,Copa America 2019,Bolivia,Peru,-227.2,-2.663,-6.18,-0.596,0.25,-0.37,-6.5,-3.2,0.0,-24.3,-2.9,0
2019-06-18,Amistosos 2018-19,Benin,Mauritania,65.0,2.429,5.41,1.286,0.38,-0.43,0.0,0.0,0.0,0.0,0.0,2
2019-06-18,Gold Cup 2019,Jamaica,Honduras,-39.9,0.499,1.27,-0.792,1.33,-1.33,0.0,0.0,0.0,0.0,0.0,2
2019-06-18,Gold Cup 2019,Panama,Trinidad and Tobago,85.5,0.309,0.69,-0.25,-0.33,1.08,0.0,0.0,0.0,0.0,0.0,2
2019-06-18,Amistosos 2018-19,Ivory Coast,Ethiopia,307.5,6.857,15.09,1.667,0.43,-0.36,0.0,0.0,0.0,0.0,0.0,1
2019-06-19,Gold Cup 2019,United States,Guyana,375.4,5.196,15.06,4.0,0.12,0.18,0.0,0.0,0.0,0.0,0.0,2
2019-06-19,Amistosos 2018-19,Ivory Coast,Zambia,112.1,3.303,14.2,-0.571,-0.4,-1.17,0.0,0.0,0.0,0.0,0.0,2
2019-06-19,Amistosos 2018-19,South Africa,Angola,149.7,0.695,3.91,0.846,1.2,0.25,0.0,0.0,0.0,0.0,0.0,1
2019-06-19,Copa America 2019,Brazil,Venezuela,356.4,1.953,11.82,3.24,0.66,-0.4,8.5,0.8,3.2,24.3,1.1,1
2019-06-19,Copa America 2019,Colombia,Qatar,207.1,0.71,1.22,0.0,0.93,-0.13,3.5,0.2,0.8,-6.7,-2.1,2
2019-06-20,Gold Cup 2019,Nicaragua,Haiti,-277.0,-2.546,0.27,-0.75,-1.31,0.75,-16.0,-9.0,-2.0,-13.2,-6.0,0
2019-06-20,Gold Cup 2019,Cuba,Martinique,-83.8,-1.808,-9.34,0.167,1.71,1.45,-13.0,1.2,-5.0,-9.2,-6.0,0
2019-06-20,Copa America 2019,Uruguay,Japan,172.9,0.908,5.55,0.857,0.6,-0.25,5.0,3.8,-0.3,0.4,0.1,1
2019-06-20,Copa America 2019,Argentina,Paraguay,154.3,1.659,9.0,1.029,1.07,-0.25,-1.5,-0.8,2.8,6.7,1.9,1
2019-06-20,Gold Cup 2019,Mexico,Canada,184.5,1.667,7.27,1.733,2.38,0.57,6.0,3.0,5.0,9.2,-6.0,2
2019-06-21,Gold Cup 2019,El Salvador,Jamaica,-10.7,-2.748,-6.16,-0.455,-1.17,1.17,-5.0,-3.0,2.0,5.9,0.0,1
2019-06-21,Gold Cup 2019,Costa Rica,Bermuda,325.3,3.669,8.41,1.0,0.57,-1.02,7.0,5.0,-3.0,13.2,7.0,2
2019-06-21,Copa America 2019,Ecuador,Chile,-152.7,-1.014,-4.18,-0.959,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-06-21,AFCON 2019,Egypt,Zimbabwe,110.9,1.373,5.18,0.583,-0.5,0.33,-1.83,-2.53,-1.8,-5.0,-0.23,2
2019-06-22,AFCON 2019,DR Congo,Uganda,85.1,4.038,14.38,1.25,0.36,0.12,0.0,0.0,0.0,0.0,0.0,0
2019-06-22,AFCON 2019,Nigeria,Burundi,290.1,5.837,18.86,-0.0,0.33,0.5,1.5,-1.2,-0.13,-4.0,2.1,2
2019-06-22,Copa America 2019,Peru,Brazil,-257.4,-2.318,-12.09,-1.419,-0.82,1.2,-2.0,5.0,-3.0,-15.0,1.0,0
2019-06-22,AFCON 2019,Guinea,Madagascar,143.3,2.656,8.37,1.5,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1
2019-06-22,Gold Cup 2019,Honduras,Curaçao,218.1,2.032,-1.18,0.2,0.06,1.55,9.0,1.0,-3.0,5.9,-15.0,0
2019-06-22,Copa America 2019,Bolivia,Venezuela,-203.4,-3.028,-6.45,0.794,-0.17,0.6,-5.5,-2.7,-2.8,-16.8,-3.9,0
2019-06-22,Gold Cup 2019,Guyana,Panama,-257.8,-2.981,-7.42,-2.0,-0.64,-0.02,-13.0,-6.0,0.0,-9.0,-5.0,0
2019-06-23,AFCON 2019,Morocco,Namibia,286.6,4.581,13.61,2.0,0.0,-0.24,0.17,-0.87,-0.47,-0.67,7.77,2
2019-06-23,Gold Cup 2019,Canada,Cuba,258.8,2.117,7.09,0.364,-1.75,-2.03,12.0,5.0,-1.5,3.8,4.5,2
2019-06-23,Gold Cup 2019,United States,Trinidad and Tobago,271.4,2.524,8.33,1.36,0.7,0.33,14.0,1.8,1.0,9.0,8.0,2
2019-06-23,AFCON 2019,Senegal,Tanzania,388.2,3.839,12.91,2.0,0.81,-0.17,-1.83,-0.2,-1.8,-6.0,1.77,2
2019-06-23,AFCON 2019,Algeria,Kenya,142.6,2.42,14.35,0.429,-0.17,0.42,8.5,1.2,0.0,-25.0,0.0,2
2019-06-23,Copa America 2019,Qatar,Argentina,-67.6,-1.418,-6.09,-3.0,-0.4,0.07,-3.5,-0.2,-0.8,6.7,2.1,0
2019-06-23,Copa America 2019,Colombia,Paraguay,296.3,0.983,4.36,0.045,0.68,-0.33,-1.5,-0.8,2.8,6.7,1.9,2
2019-06-24,Copa America 2019,Ecuador,Japan,-61.9,-0.77,-2.09,-2.0,-0.4,0.0,-0.5,1.2,1.8,7.9,-7.1,1
2019-06-24,AFCON 2019,Tunisia,Angola,298.0,0.808,3.36,2.0,0.67,0.46,0.5,0.13,-1.47,0.67,2.43,1
2019-06-24,AFCON 2019,Ivory Coast,South Africa,78.9,1.268,4.73,-0.5,-0.53,-0.08,0.0,0.0,0.0,0.0,0.0,2
2019-06-24,Gold Cup 2019,Martinique,Mexico,-331.2,-1.572,-4.35,-3.0,-2.12,0.43,-5.5,-5.5,-1.0,-29.4,3.5,0
2019-06-24,AFCON 2019,Mali,Mauritania,160.2,3.798,10.59,1.091,-0.25,0.34,0.0,0.0,0.0,0.0,0.0,2
2019-06-24,Copa America 2019,Chile,Uruguay,-29.8,-0.665,-3.45,-0.744,-1.04,-0.33,-9.17,-4.47,-0.53,-2.9,-0.43,0
2019-06-24,Gold Cup 2019,Bermuda,Nicaragua,79.8,0.911,2.5,0.0,0.17,-0.05,1.0,1.0,0.5,-15.95,1.5,2
2019-06-25,AFCON 2019,Cameroon,Guinea-Bissau,291.3,3.48,6.59,1.0,1.33,-0.5,0.0,0.0,0.0,0.0,0.0,2
2019-06-25,AFCON 2019,Ghana,Benin,182.4,2.072,8.27,1.5,0.62,0.12,0.0,0.0,0.0,0.0,0.0,1
2019-06-25,Gold Cup 2019,Haiti,Costa Rica,-116.1,-2.034,-11.18,-0.727,-0.4,0.36,-1.0,-0.5,-1.5,-21.55,1.5,2
2019-06-26,Gold Cup 2019,Trinidad and Tobago,Guyana,118.1,2.672,6.73,1.18,1.14,-0.25,3.0,1.0,-2.5,-0.8,1.0,1
2019-06-26,Gold Cup 2019,Honduras,El Salvador,-30.6,2.249,4.89,0.6,-0.4,0.17,16.5,4.5,2.5,12.95,-6.5,2
2019-06-26,AFCON 2019,Uganda,Zimbabwe,31.4,-2.624,-9.29,-0.308,-1.0,-0.17,2.0,3.0,7.0,5.0,14.0,1
2019-06-26,AFCON 2019,Egypt,DR Congo,110.3,-0.041,0.09,0.833,-0.27,0.1,0.25,0.5,-0.67,-5.5,-9.75,2
2019-06-26,Gold Cup 2019,Jamaica,Curaçao,180.0,2.531,-0.68,0.125,1.31,0.43,5.5,2.5,-3.5,5.65,-4.0,1
2019-06-26,AFCON 2019,Nigeria,Guinea,223.2,0.638,2.55,0.154,-0.08,-0.58,-1.5,0.0,-0.5,-9.17,-2.0,2
2019-06-27,Gold Cup 2019,Panama,United States,-126.4,-2.216,-7.64,-1.318,-0.83,0.48,-5.5,-1.5,-1.0,-11.6,-3.0,0
2019-06-27,AFCON 2019,Madagascar,Burundi,-41.0,2.543,7.94,-0.0,0.61,0.54,-9.0,-3.0,-3.0,4.7,-9.0,2
2019-06-27,AFCON 2019,Senegal,Algeria,182.6,0.174,0.36,-0.682,0.05,-0.8,1.25,1.5,0.75,-7.42,2.5,0
2019-06-27,AFCON 2019,Kenya,Tanzania,31.6,1.245,-1.8,0.746,0.8,-0.06,0.33,-1.2,1.0,28.07,4.0,2
2019-06-28,Copa America 2019,Colombia,Chile,154.1,0.515,1.82,-0.447,-0.41,-0.07,-0.5,1.2,-0.2,-8.2,-5.1,1
2019-06-28,AFCON 2019,Morocco,Ivory Coast,44.2,0.006,0.18,0.05,-0.33,0.1,4.0,0.75,-0.5,9.73,-4.25,2
2019-06-28,AFCON 2019,South Africa,Namibia,140.7,3.307,8.7,1.0,0.0,-0.42,-1.0,0.0,-1.8,23.2,6.0,2
2019-06-28,Copa America 2019,Brazil,Paraguay,398.8,1.818,10.09,1.342,1.64,-0.57,6.5,2.0,5.5,28.2,4.0,1
2019-06-28,AFCON 2019,Tunisia,Mali,101.7,-0.263,-0.27,0.125,0.71,0.57,-6.0,-4.33,-1.0,0.53,0.67,1
2019-06-28,Copa America 2019,Venezuela,Argentina,-79.4,-1.794,-10.73,-2.708,0.0,-0.35,0.0,0.0,0.0,0.0,0.0,0
2019-06-29,AFCON 2019,Benin,Guinea-Bissau,169.8,1.601,-2.08,-5.0,1.1,-0.64,3.0,3.0,3.0,11.1,14.0,1
2019-06-29,AFCON 2019,Cameroon,Ghana,-13.2,-0.193,0.64,0.143,-0.14,0.0,9.0,2.0,4.0,11.1,9.0,1
2019-06-29,AFCON 2019,Mauritania,Angola,-48.5,-2.727,-6.95,-1.0,-0.33,0.21,-2.0,-2.0,3.0,-3.8,-5.0,1
2019-06-29,Copa America 2019,Uruguay,Peru,114.3,1.632,8.0,0.766,1.08,-1.47,7.67,2.67,0.83,7.6,-4.67,1
2019-06-29,Gold Cup 2019,Haiti,Canada,-8.6,-1.41,-8.36,-0.7,0.0,0.37,-5.33,-3.33,-1.0,-14.37,4.0,2
2019-06-30,AFCON 2019,Zimbabwe,DR Congo,-4.0,-1.414,-5.09,-0.5,0.2,-0.1,-3.0,-1.0,-2.0,-2.25,-2.5,0
2019-06-30,AFCON 2019,Burundi,Guinea,-99.9,-5.199,-16.32,0.0,-0.33,-1.0,2.5,1.0,2.5,-11.85,8.0,0
2019-06-30,AFCON 2019,Madagascar,Nigeria,-329.8,-3.294,-10.92,-1.25,0.55,0.17,-4.0,0.5,-0.25,-6.95,-0.25,2
2019-06-30,Gold Cup 2019,Jamaica,Panama,-21.8,1.346,3.27,-0.5,0.4,-0.64,-1.67,-0.67,0.17,-0.0,-1.33,2
2019-06-30,Gold Cup 2019,Mexico,Costa Rica,167.3,1.043,4.45,0.922,1.51,0.07,8.33,4.33,3.0,3.03,-4.67,1
2019-06-30,AFCON 2019,Uganda,Egypt,-121.8,-3.997,-14.47,-1.556,-0.3,-0.5,-1.0,0.0,3.5,-6.05,6.5,0
2019-07-01,Gold Cup 2019,United States,Curaçao,325.8,3.043,3.44,1.667,1.07,0.67,11.0,4.0,-1.0,14.57,1.0,2
2019-07-01,AFCON 2019,South Africa,Morocco,-168.4,-1.274,-4.91,0.6,-0.15,-0.35,-3.75,3.25,-1.75,7.55,-6.5,0
2019-07-01,AFCON 2019,Kenya,Senegal,-311.3,-2.594,-14.71,-2.0,0.17,0.8,-5.33,1.7,1.3,15.71,9.3,0
2019-07-01,AFCON 2019,Tanzania,Algeria,-279.7,-3.665,-12.55,-1.444,-0.4,-0.25,-3.0,2.0,-0.5,-9.35,-1.0,0
2019-07-01,AFCON 2019,Namibia,Ivory Coast,-252.0,-4.575,-13.42,-0.75,-0.45,0.47,-5.0,-2.0,0.0,-10.5,-4.0,0
2019-07-02,AFCON 2019,Guinea-Bissau,Ghana,-315.8,-3.673,-5.96,-0.0,-1.17,0.43,0.0,-1.0,-1.5,-5.55,0.5,0
2019-07-02,AFCON 2019,Benin,Cameroon,-157.4,-1.879,-8.91,-1.5,-0.43,-0.17,3.0,-0.5,-1.0,-4.15,-1.0,1
2019-07-02,AFCON 2019,Mauritania,Tunisia,-301.2,-3.535,-10.32,-1.3,-0.67,1.0,-3.67,-2.67,1.0,-11.47,1.17,1
2019-07-02,AFCON 2019,Angola,Mali,-172.1,-1.071,-3.64,-0.75,0.15,0.54,-7.0,-4.0,-1.5,4.5,3.5,0
2019-07-03,Gold Cup 2019,Haiti,Mexico,-180.6,-3.077,-15.64,-2.5,-1.21,-0.14,-9.0,-2.75,-4.0,-29.37,2.25,0
2019-07-03,Copa America 2019,Brazil,Argentina,176.0,0.159,1.09,0.076,1.5,-0.75,10.17,3.13,1.87,21.07,4.43,2
2019-07-04,Gold Cup 2019,Jamaica,United States,-147.0,-0.87,-4.36,-0.962,-0.73,-0.07,-4.75,-1.25,-0.5,-13.88,-0.25,0
2019-07-04,Copa America 2019,Chile,Peru,41.3,0.967,4.55,0.284,0.67,-1.42,2.33,-3.0,1.0,11.5,-1.33,0
2019-07-05,AFCON 2019,Morocco,Benin,233.2,2.266,10.36,3.4,-0.17,0.75,-0.33,0.5,-1.0,6.63,1.25,1
2019-07-05,AFCON 2019,Uganda,Senegal,-251.2,-4.798,-18.74,-0.8,-0.8,0.3,-0.83,-1.67,3.67,-6.57,2.17,0
2019-07-06,Copa America 2019,Argentina,Chile,68.8,1.192,6.45,1.301,0.0,0.13,-4.0,-0.8,-2.2,-11.75,-4.6,2
2019-07-06,AFCON 2019,Egypt,South Africa,148.7,0.706,1.27,-0.182,0.33,0.08,3.0,-2.75,0.25,-2.61,-0.67,0
2019-07-06,AFCON 2019,Nigeria,Cameroon,16.2,0.112,-1.45,0.591,-1.0,0.67,-0.17,-0.25,-1.17,-10.96,-3.33,2
2019-07-07,Copa America 2019,Brazil,Peru,213.6,2.318,12.09,1.5,1.33,-1.75,12.17,2.33,3.17,27.37,-1.17,2
2019-07-07,Amistosos 2018-19,India,Tajikistan,80.1,0.0,-8.01,-0.5,-0.3,0.58,-9.5,-2.2,0.0,50.0,0.0,0
2019-07-07,AFCON 2019,Madagascar,DR Congo,-118.4,-3.042,-10.1,-1.2,-0.4,0.24,-5.33,-1.33,-0.33,-5.37,-6.67,1
2019-07-07,AFCON 2019,Algeria,Guinea,176.5,0.973,5.73,-0.182,0.31,-0.29,0.0,0.67,0.67,-5.7,9.0,2
2019-07-08,Gold Cup 2019,Mexico,United States,81.5,0.479,2.64,0.848,0.46,0.0,8.4,1.8,4.8,9.76,0.2,2
2019-07-08,Amistosos 2018-19,Syria,North Korea,168.5,1.662,-3.64,0.143,0.05,0.33,0.0,0.0,0.0,0.0,0.0,2
2019-07-08,AFCON 2019,Ghana,Tunisia,7.1,0.965,3.36,0.5,0.4,0.25,3.33,1.0,0.0,-4.57,-1.0,1
2019-07-08,AFCON 2019,Mali,Ivory Coast,-43.2,-0.891,-5.0,-0.935,-1.23,0.29,3.0,0.67,1.67,6.67,-4.0,0
2019-07-10,Amistosos 2018-19,Tajikistan,Syria,-243.3,-1.662,2.43,0.5,-0.25,-0.67,0.0,0.0,0.0,0.0,0.0,2
2019-07-10,AFCON 2019,Senegal,Benin,277.6,2.5,11.0,0.5,0.33,0.05,3.6,3.07,0.1,12.49,-4.4,2
2019-07-10,AFCON 2019,Nigeria,South Africa,98.4,0.999,2.0,0.923,0.5,0.67,4.5,-3.5,3.25,4.35,-0.25,2
2019-07-11,AFCON 2019,Ivory Coast,Algeria,-29.4,-0.066,-0.45,-0.0,0.73,-0.5,-1.25,-0.25,-0.5,-6.77,0.0,1
2019-07-11,AFCON 2019,Madagascar,Tunisia,-200.8,-2.409,-8.37,-0.25,0.33,0.83,-0.25,1.25,-0.17,-10.6,-4.5,0
2019-07-13,Amistosos 2018-19,India,North Korea,-32.3,0.0,-9.59,-2.0,0.53,0.38,-10.0,-2.7,0.0,50.0,0.0,0
2019-07-14,AFCON 2019,Senegal,Tunisia,117.7,1.394,6.09,-0.5,-0.05,0.0,3.0,2.0,-0.55,4.56,-1.0,2
2019-07-14,AFCON 2019,Algeria,Nigeria,3.2,0.335,3.18,-0.056,0.27,-0.17,0.8,1.4,-2.2,1.24,4.6,2
2019-07-15,Amistosos 2018-19,North Korea,Tajikistan,41.2,0.0,0.82,0.5,-0.2,0.93,0.0,0.0,0.0,0.0,0.0,2
2019-07-16,Amistosos 2018-19,India,Syria,-224.8,-1.662,-6.24,0.0,-0.75,1.33,-9.5,-2.2,0.0,50.0,0.0,1
2019-07-17,AFCON 2019,Tunisia,Nigeria,-3.5,-0.885,-2.55,0.4,0.07,-0.6,-0.33,0.17,-0.5,2.53,2.33,0
2019-07-19,AFCON 2019,Senegal,Algeria,95.4,0.174,0.36,-0.696,-0.43,-0.25,2.93,1.23,1.9,8.36,-2.13,0
2019-07-19,Amistosos 2018-19,Tajikistan,North Korea,-67.6,0.0,-1.35,-0.6,-0.25,-1.0,0.0,0.0,0.0,0.0,0.0,0
2019-07-22,Amistosos 2018-19,Djibouti,Somalia,-22.2,0.0,-0.44,-0.4,0.25,0.75,0.0,0.0,0.0,0.0,0.0,2
2019-08-11,Amistosos 2018-19,St. Vincent and the Grenadines,Trinidad and Tobago,-244.6,-0.876,0.26,0.0,0.1,-1.0,1.83,0.7,2.47,1.27,-0.1,2
2019-08-15,Amistosos 2018-19,Dominican Republic,Guatemala,-166.7,3.065,9.0,0.0,0.62,-2.23,0.0,0.0,0.0,0.0,0.0,1
2019-08-26,Amistosos 2018-19,St. Kitts and Nevis,Antigua and Barbuda,20.9,0.83,8.6,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,2
2019-08-28,Amistosos 2018-19,St. Kitts and Nevis,Antigua and Barbuda,20.9,0.83,8.6,0.0,0.87,0.64,0.0,0.0,0.0,0.0,0.0,2
2019-08-30,Amistosos 2018-19,China,Myanmar,383.5,2.233,3.73,2.5,-0.17,-1.13,-1.5,1.8,0.7,-0.75,-4.4,2
2019-08-30,Amistosos 2018-19,Malaysia,Jordan,-319.6,3.381,11.31,-0.333,1.0,-0.71,0.0,0.0,0.0,0.0,0.0,0
2019-08-30,Amistosos 2018-19,United Arab Emirates,Dominican Republic,192.6,-1.092,3.0,4.0,-0.05,0.1,0.0,0.0,0.0,0.0,0.0,2
2019-08-31,Amistosos 2018-19,Belize,St. Vincent and the Grenadines,45.2,-2.59,-7.02,0.0,-0.36,1.33,0.0,0.0,0.0,0.0,0.0,1
2019-09-02,Amistosos 2018-19,Belize,St. Vincent and the Grenadines,57.3,-2.59,-6.9,0.0,-0.29,1.17,0.0,0.0,0.0,0.0,0.0,2
2019-09-04,Clasif. CAF,Djibouti,Eswatini,-321.0,0.0,-6.42,-3.5,-0.82,2.26,0.0,0.0,0.0,0.0,0.0,2
2019-09-04,Clasif. CAF,South Sudan,Equatorial Guinea,-247.7,-3.255,-7.67,-1.5,-0.96,0.93,0.0,0.0,0.0,0.0,0.0,1
2019-09-04,Clasif. CAF,Ethiopia,Lesotho,-6.8,-2.996,-6.8,1.0,-0.34,0.07,0.0,0.0,0.0,0.0,0.0,1
2019-09-04,Clasif. CAF,Liberia,Sierra Leone,-46.1,-1.498,-0.36,0.071,0.43,0.62,0.0,0.0,0.0,0.0,0.0,2
2019-09-04,Clasif. CAF,Burundi,Tanzania,-21.5,-2.507,-9.5,-0.105,-0.4,-0.77,4.67,0.67,2.67,-0.97,3.0,1
2019-09-04,Clasif. CAF,Eritrea,Namibia,-215.0,-0.491,5.33,0.0,-1.23,0.12,4.83,1.7,1.3,6.5,-4.1,0
2019-09-04,Clasif. CAF,Sao Tome and Principe,Guinea-Bissau,-155.5,0.0,-3.11,0.0,0.67,1.71,2.17,2.7,1.8,9.13,-2.77,0
2019-09-04,Clasif. CAF,Mauritius,Mozambique,-140.0,-1.513,0.25,-1.143,0.32,0.04,0.0,0.0,0.0,0.0,0.0,0
2019-09-05,Clasif. CAF,Seychelles,Rwanda,-252.4,2.163,1.84,-0.0,-0.38,1.04,0.0,0.0,0.0,0.0,0.0,0
2019-09-05,Clasif. AFC,Mongolia,Myanmar,-196.6,0.0,-3.93,-1.0,0.33,-0.33,0.0,0.0,0.0,0.0,0.0,2
2019-09-05,Clasif. AFC,Kuwait,Nepal,407.0,0.464,8.14,3.5,1.07,1.29,0.0,0.0,0.0,0.0,0.0,2
2019-09-05,Clasif. CAF,Somalia,Zimbabwe,-531.8,-1.927,-7.22,-1.0,-1.5,0.82,-1.5,1.53,0.13,-2.27,-3.43,2
2019-09-05,Clasif. CAF,Chad,Sudan,53.6,1.584,7.33,-1.167,0.12,-0.12,0.0,0.0,0.0,0.0,0.0,0
2019-09-05,Amistosos 2018-19,Japan,Paraguay,33.6,0.224,0.45,0.0,0.4,0.33,3.0,0.0,0.5,5.55,5.0,2
2019-09-05,Amistosos 2018-19,Northern Ireland,Luxembourg,320.6,1.885,9.48,0.333,-0.83,0.25,-4.58,-3.1,0.92,-5.85,-4.5,2
2019-09-05,Amistosos 2018-19,Montenegro,Hungary,-133.0,0.614,0.0,0.5,0.5,0.1,-2.5,-0.67,2.0,-2.82,-5.5,2
2019-09-05,Amistosos 2018-19,South Korea,Georgia,274.8,0.778,2.82,-0.0,-0.14,0.25,-4.5,-1.3,-3.37,-14.45,0.9,1
2019-09-05,Clasif. AFC,Cambodia,Hong Kong,-288.7,2.919,3.62,-1.0,-0.48,1.29,0.0,0.0,0.0,0.0,0.0,1
2019-09-05,Clasif. AFC,Chinese Taipei,Jordan,-429.8,3.381,9.19,0.0,-0.13,0.4,0.0,0.0,0.0,0.0,0.0,0
2019-09-05,Amistosos 2018-19,Saudi Arabia,Mali,-37.2,-0.698,-2.0,1.0,-0.07,0.24,-3.75,-0.8,-1.45,-3.47,-5.1,1
2019-09-05,Clasif. AFC,Philippines,Syria,-240.2,-2.26,-3.83,-6.0,-1.11,-0.79,0.0,0.0,0.0,0.0,0.0,0
2019-09-05,Clasif. AFC,Indonesia,Malaysia,75.6,-3.324,-13.22,0.362,-0.66,2.75,0.0,0.0,0.0,0.0,0.0,0
2019-09-05,Clasif. AFC,North Korea,Lebanon,-54.4,-1.506,-1.09,-1.571,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2
2019-09-05,Clasif. AFC,Qatar,Afghanistan,511.7,5.099,18.82,3.0,0.5,-0.9,-3.5,-0.2,-0.8,6.7,2.1,2
2019-09-05,Clasif. AFC,Bahrain,Iraq,-71.8,-4.65,-12.57,-1.036,1.25,-0.67,0.0,0.0,0.0,0.0,0.0,1
2019-09-05,Clasif. AFC,Tajikistan,Kyrgyz Republic,-63.7,0.0,-1.27,0.0,0.93,-0.14,0.0,0.0,0.0,0.0,0.0,2
2019-09-05,Clasif. AFC,Guam,Maldives,-42.5,-1.897,3.24,0.0,-0.75,-0.88,0.0,0.0,0.0,0.0,0.0,0
2019-09-05,Clasif. AFC,Palestine,Uzbekistan,-168.9,-3.246,-5.67,-2.333,-0.65,-1.5,1.0,1.2,0.3,-8.15,1.4,2
2019-09-05,Clasif. AFC,India,Oman,-226.9,2.465,-9.91,-2.143,-0.83,1.0,0.0,0.0,0.0,0.0,0.0,0
2019-09-05,Clasif. AFC,Thailand,Vietnam,-13.0,-0.785,-10.56,1.25,-0.38,1.43,-5.0,-1.2,-1.8,-7.8,-4.9,1
2019-09-05,Clasif. AFC,Singapore,Yemen,-71.7,0.0,-1.43,0.0,1.12,-0.35,0.0,0.0,0.0,0.0,0.0,1
2019-09-05,Clasif. AFC,Sri Lanka,Turkmenistan,-400.7,0.0,-8.01,-1.5,-0.25,0.86,0.0,0.0,0.0,0.0,0.0,0
2019-09-06,Amistosos 2018-19,Morocco,Burkina Faso,145.5,1.583,8.27,1.0,-0.83,0.0,4.5,0.3,0.87,11.25,4.6,1
2019-09-06,Amistosos 2018-19,Honduras,Puerto Rico,505.3,5.849,8.09,2.667,0.43,0.58,8.83,2.8,0.2,8.17,0.77,2
2019-09-06,Amistosos 2018-19,Chile,Argentina,-109.0,-1.192,-6.45,-1.282,-0.17,0.1,0.17,0.13,0.2,11.53,4.77,1
2019-09-06,Amistosos 2018-19,Ivory Coast,Benin,166.0,2.26,10.18,1.438,0.6,-0.2,0.8,1.55,0.2,1.78,3.6,0
2019-09-06,Amistosos 2018-19,Tunisia,Mauritania,246.1,3.535,10.32,1.182,0.6,-1.2,3.67,1.14,-0.17,11.3,1.81,2
2019-09-06,Clasif. CAF,Comoros,Togo,-145.1,-1.63,-2.87,-1.0,-0.31,1.02,0.0,0.0,0.0,0.0,0.0,1
2019-09-06,Amistosos 2018-19,Peru,Ecuador,162.2,0.046,-0.36,0.245,0.6,1.14,-2.5,0.05,-1.2,-5.86,6.1,0
2019-09-06,Clasif. CAF,Gambia,Angola,-24.0,-0.165,-1.45,-0.0,-0.62,-0.05,1.83,1.87,-0.2,-1.63,-5.1,0
2019-09-07,Amistosos 2018-19,South Africa,Madagascar,137.8,2.295,8.92,0.8,-0.83,-0.83,-1.2,1.4,-1.2,6.88,2.6,1
2019-09-07,Amistosos 2018-19,United States,Mexico,-134.1,-0.479,-2.64,-0.881,0.25,0.1,-8.5,-1.83,-3.33,-10.4,1.0,0
2019-09-07,Clasif. CAF,Botswana,Malawi,-36.3,0.0,-0.73,-1.087,0.33,0.4,0.0,0.0,0.0,0.0,0.0,1
2019-09-07,Amistosos 2018-19,Brazil,Colombia,98.5,0.836,5.73,1.469,1.95,-1.0,7.75,2.05,0.95,16.83,6.35,1
2019-09-07,Amistosos 2018-19,Costa Rica,Uruguay,-224.1,-1.624,-8.27,-0.5,-1.03,-0.17,-2.75,-1.5,-1.0,7.05,6.25,0
2019-09-08,Clasif. CAF,Lesotho,Ethiopia,17.2,2.996,6.9,-0.667,0.25,-0.17,0.0,0.0,0.0,0.0,0.0,1
2019-09-08,Clasif. CAF,Tanzania,Burundi,30.3,2.507,9.5,0.1,0.4,0.77,-4.67,-0.67,-2.67,0.97,-3.0,1
2019-09-08,Clasif. CAF,Sierra Leone,Liberia,-4.7,1.498,0.36,-0.2,-0.71,0.0,0.0,0.0,0.0,0.0,0.0,2
2019-09-08,Amistosos 2018-19,Kenya,Uganda,-75.6,2.204,4.03,-0.327,0.75,0.75,-3.92,1.0,-2.67,11.64,5.67,1
2019-09-08,Clasif. CAF,Equatorial Guinea,South Sudan,223.2,3.255,7.67,1.0,0.33,-0.54,0.0,0.0,0.0,0.0,0.0,2
2019-09-09,Amistosos 2018-19,Algeria,Benin,233.2,2.326,10.64,1.2,0.2,0.13,0.4,0.46,-0.71,7.76,3.31,2
2019-09-09,Amistosos 2018-19,Wales,Belarus,222.9,2.774,7.27,0.5,-0.6,0.5,-4.75,-2.25,-4.08,-2.25,-4.67,2
