competicion,fecha,local,visita,goles_local,goles_visita,tiros_local,tiros_visita,tiros_arco_local,tiros_arco_visita,corners_local,corners_visita,faltas_local,faltas_visita,posesion_local,posesion_visita,elo_local,elo_visita
Amistosos 2020-21,2020-06-03,Iceland,Faroe Islands,0.0,0.0,,,,,,,,,,,1736.0,1264.5
Amistosos 2020-21,2020-06-04,Sweden,Finland,0.0,0.0,,,,,,,,,,,1912.7,1700.7
Amistosos 2020-21,2020-06-04,Switzerland,Liechtenstein,0.0,0.0,,,,,,,,,,,1960.0,1201.2
Amistosos 2020-21,2020-06-04,Italy,Czech Republic,0.0,0.0,,,,,,,,,,,2019.1,1776.8
Amistosos 2020-21,2020-06-05,Spain,Portugal,0.0,0.0,,,,,,,,,,,2074.8,2039.7
Amistosos 2020-21,2020-06-06,Netherlands,Wales,0.0,0.0,,,,,,,,,,,2072.8,1824.8
Amistosos 2020-21,2020-06-06,Norway,Slovakia,0.0,0.0,,,,,,,,,,,1769.7,1775.6
Amistosos 2020-21,2020-06-06,Russia,Serbia,0.0,0.0,,,,,,,,,,,1849.4,1835.6
Amistosos 2020-21,2020-06-07,Finland,Estonia,0.0,0.0,,,,,,,,,,,1700.7,1497.3
Amistosos 2020-21,2020-06-07,Czech Republic,Austria,0.0,0.0,,,,,,,,,,,1776.8,1783.8
Amistosos 2020-21,2020-06-07,Ukraine,Israel,0.0,0.0,,,,,,,,,,,1897.0,1583.7
Amistosos 2020-21,2020-06-07,England,Romania,0.0,0.0,,,,,,,,,,,2013.9,1746.0
Amistosos 2020-21,2020-06-07,Denmark,Sweden,0.0,0.0,,,,,,,,,,,1940.0,1912.7
Amistosos 2020-21,2020-06-08,France,Croatia,0.0,0.0,,,,,,,,,,,2089.3,1966.9
Amistosos 2020-21,2020-06-08,Portugal,Malta,0.0,0.0,,,,,,,,,,,2039.7,1206.6
Amistosos 2020-21,2020-06-08,Iran,Oman,0.0,0.0,,,,,,,,,,,1835.0,1614.6
Amistosos 2020-21,2020-06-09,Poland,Iceland,0.0,0.0,,,,,,,,,,,1838.4,1736.0
Nations League 2020,2020-09-03,Russia,Serbia,3.0,1.0,9.0,15.0,4.0,6.0,3.0,4.0,16.0,12.0,38.0,62.0,1849.4,1835.6
Nations League 2020,2020-09-03,Turkey,Hungary,0.0,1.0,10.0,14.0,4.0,5.0,3.0,5.0,13.0,19.0,59.5,40.5,1820.7,1673.1
Nations League 2020,2020-09-03,Slovenia,Greece,0.0,0.0,5.0,12.0,1.0,5.0,2.0,6.0,18.0,12.0,39.1,60.9,1618.7,1656.9
Nations League 2020,2020-09-03,Ukraine,Switzerland,2.0,1.0,14.0,9.0,4.0,1.0,2.0,5.0,7.0,17.0,44.0,56.0,1897.0,1960.0
Nations League 2020,2020-09-03,Germany,Spain,1.0,1.0,10.0,12.0,7.0,5.0,6.0,4.0,12.0,10.0,41.1,58.9,2009.1,2074.8
Nations League 2020,2020-09-03,Finland,Wales,0.0,1.0,7.0,3.0,0.0,1.0,3.0,0.0,14.0,14.0,53.8,46.2,1700.7,1824.8
Nations League 2020,2020-09-03,Faroe Islands,Malta,3.0,2.0,12.0,7.0,7.0,6.0,4.0,7.0,13.0,20.0,55.1,44.9,1264.5,1206.6
Nations League 2020,2020-09-03,Bulgaria,Republic of Ireland,1.0,1.0,10.0,14.0,4.0,3.0,1.0,5.0,15.0,16.0,37.7,62.3,1618.9,1778.3
Nations League 2020,2020-09-03,Latvia,Andorra,0.0,0.0,16.0,7.0,4.0,0.0,4.0,1.0,17.0,13.0,66.9,33.1,1298.5,1155.2
Amistosos 2020-21,2020-09-03,Uzbekistan,Tajikistan,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681.5,1389.8
Nations League 2020,2020-09-03,Moldova,Kosovo,1.0,1.0,4.0,19.0,2.0,5.0,1.0,6.0,18.0,18.0,28.3,71.7,1277.5,1635.2
Nations League 2020,2020-09-04,Slovakia,Czech Republic,1.0,3.0,5.0,21.0,2.0,5.0,0.0,6.0,19.0,22.0,40.9,59.1,1775.6,1776.8
Nations League 2020,2020-09-04,Netherlands,Poland,1.0,0.0,14.0,2.0,4.0,1.0,5.0,4.0,13.0,23.0,63.8,36.2,2072.8,1838.4
Nations League 2020,2020-09-04,Italy,Bosnia and Herzegovina,1.0,1.0,20.0,9.0,4.0,4.0,7.0,2.0,7.0,12.0,61.2,38.8,2019.1,1739.6
Nations League 2020,2020-09-04,Scotland,Israel,1.0,1.0,10.0,5.0,2.0,3.0,5.0,4.0,13.0,12.0,48.6,51.4,1692.2,1583.7
Nations League 2020,2020-09-04,Lithuania,Kazakhstan,0.0,2.0,17.0,11.0,3.0,5.0,3.0,2.0,13.0,16.0,58.5,41.5,1350.7,1402.2
Nations League 2020,2020-09-04,Romania,Northern Ireland,1.0,1.0,18.0,7.0,9.0,3.0,4.0,0.0,19.0,18.0,72.8,27.2,1746.0,1713.5
Nations League 2020,2020-09-04,Norway,Austria,1.0,2.0,3.0,17.0,1.0,6.0,1.0,4.0,18.0,13.0,40.4,59.6,1769.7,1783.8
Nations League 2020,2020-09-04,Belarus,Albania,0.0,2.0,4.0,11.0,2.0,4.0,4.0,3.0,14.0,10.0,49.9,50.1,1537.9,1568.4
Nations League 2020,2020-09-05,Denmark,Belgium,0.0,2.0,8.0,11.0,1.0,5.0,7.0,4.0,13.0,10.0,50.8,49.2,1940.0,2134.7
Nations League 2020,2020-09-05,Estonia,Georgia,0.0,1.0,3.0,13.0,0.0,3.0,3.0,5.0,15.0,13.0,40.2,59.8,1497.3,1616.9
Nations League 2020,2020-09-05,Cyprus,Montenegro,0.0,2.0,9.0,10.0,2.0,4.0,1.0,6.0,15.0,14.0,45.3,54.7,1448.3,1561.8
Nations League 2020,2020-09-05,Azerbaijan,Luxembourg,1.0,2.0,2.0,19.0,2.0,7.0,0.0,9.0,19.0,13.0,34.4,65.6,1425.8,1376.1
Nations League 2020,2020-09-05,North Macedonia,Armenia,2.0,1.0,9.0,16.0,4.0,5.0,1.0,13.0,14.0,18.0,53.4,46.6,1594.5,1512.6
Nations League 2020,2020-09-05,Gibraltar,San Marino,1.0,0.0,12.0,5.0,3.0,0.0,3.0,0.0,12.0,19.0,67.9,32.1,1239.1,901.7
Nations League 2020,2020-09-05,Portugal,Croatia,4.0,1.0,27.0,5.0,11.0,2.0,8.0,4.0,11.0,8.0,57.0,43.0,2039.7,1966.9
Nations League 2020,2020-09-05,Sweden,France,0.0,1.0,9.0,7.0,2.0,1.0,5.0,5.0,14.0,9.0,50.9,49.1,1912.7,2089.3
Nations League 2020,2020-09-05,Iceland,England,0.0,1.0,2.0,13.0,0.0,4.0,1.0,7.0,12.0,8.0,22.3,77.7,1736.0,2013.9
Nations League 2020,2020-09-06,Spain,Ukraine,4.0,0.0,25.0,4.0,10.0,2.0,9.0,2.0,15.0,8.0,69.8,30.2,2077.3,1919.3
Nations League 2020,2020-09-06,Malta,Latvia,1.0,1.0,10.0,9.0,2.0,3.0,3.0,4.0,11.0,17.0,53.6,46.4,1192.3,1283.4
Nations League 2020,2020-09-06,Switzerland,Germany,1.0,1.0,20.0,14.0,6.0,4.0,4.0,4.0,11.0,19.0,47.4,52.6,1937.6,2006.6
Nations League 2020,2020-09-06,Serbia,Turkey,0.0,0.0,9.0,14.0,1.0,4.0,6.0,3.0,16.0,16.0,41.6,58.4,1810.0,1780.4
Nations League 2020,2020-09-06,Kosovo,Greece,1.0,2.0,10.0,13.0,5.0,4.0,5.0,3.0,18.0,13.0,53.7,46.3,1615.9,1661.3
Nations League 2020,2020-09-06,Republic of Ireland,Finland,0.0,1.0,13.0,12.0,4.0,7.0,3.0,6.0,2.0,7.0,52.1,47.9,1774.1,1677.4
Nations League 2020,2020-09-06,Hungary,Russia,2.0,3.0,10.0,6.0,6.0,3.0,7.0,0.0,13.0,10.0,59.8,40.2,1713.4,1875.0
Nations League 2020,2020-09-06,Wales,Bulgaria,1.0,0.0,8.0,2.0,3.0,0.0,5.0,1.0,16.0,13.0,50.6,49.4,1848.1,1623.2
Nations League 2020,2020-09-06,Andorra,Faroe Islands,0.0,1.0,6.0,12.0,0.0,3.0,2.0,6.0,16.0,16.0,26.2,73.8,1170.3,1278.9
Nations League 2020,2020-09-06,Slovenia,Moldova,1.0,0.0,14.0,4.0,5.0,0.0,4.0,2.0,20.0,19.0,60.4,39.6,1614.3,1296.8
Nations League 2020,2020-09-07,Israel,Slovakia,1.0,1.0,20.0,6.0,6.0,3.0,7.0,2.0,14.0,16.0,65.1,34.9,1597.1,1727.7
Nations League 2020,2020-09-07,Northern Ireland,Norway,1.0,5.0,8.0,12.0,3.0,8.0,4.0,0.0,8.0,13.0,56.3,43.7,1722.6,1738.7
Nations League 2020,2020-09-07,Netherlands,Italy,0.0,1.0,11.0,18.0,3.0,4.0,6.0,5.0,14.0,16.0,42.9,57.1,2079.1,1999.2
Nations League 2020,2020-09-07,Czech Republic,Scotland,1.0,2.0,19.0,6.0,4.0,3.0,8.0,0.0,17.0,13.0,50.5,49.5,1824.7,1678.8
Nations League 2020,2020-09-07,Kazakhstan,Belarus,1.0,2.0,10.0,15.0,3.0,6.0,2.0,5.0,17.0,10.0,47.1,52.9,1444.9,1493.0
Nations League 2020,2020-09-07,Austria,Romania,2.0,3.0,20.0,13.0,5.0,4.0,8.0,4.0,13.0,21.0,63.2,36.8,1814.9,1736.9
Nations League 2020,2020-09-07,Albania,Lithuania,0.0,1.0,9.0,8.0,1.0,4.0,6.0,3.0,14.0,20.0,56.8,43.2,1613.3,1308.0
Nations League 2020,2020-09-07,Bosnia and Herzegovina,Poland,1.0,2.0,6.0,14.0,2.0,5.0,2.0,5.0,25.0,18.0,45.0,55.0,1759.6,1832.1
Nations League 2020,2020-09-08,Armenia,Estonia,2.0,0.0,14.0,9.0,5.0,2.0,4.0,1.0,9.0,9.0,49.6,50.4,1499.6,1473.7
Nations League 2020,2020-09-08,Sweden,Portugal,0.0,2.0,8.0,21.0,1.0,8.0,3.0,9.0,8.0,14.0,32.9,67.1,1893.1,2063.3
Nations League 2020,2020-09-08,San Marino,Liechtenstein,0.0,2.0,8.0,12.0,2.0,2.0,2.0,6.0,15.0,19.0,47.0,53.0,898.0,1201.2
Nations League 2020,2020-09-08,Luxembourg,Montenegro,0.0,1.0,21.0,10.0,7.0,5.0,4.0,2.0,18.0,16.0,62.2,37.8,1411.3,1597.9
Nations League 2020,2020-09-08,France,Croatia,4.0,2.0,13.0,11.0,6.0,4.0,5.0,5.0,13.0,15.0,43.3,56.7,2108.9,1943.2
Nations League 2020,2020-09-08,Denmark,England,0.0,0.0,11.0,6.0,2.0,2.0,4.0,6.0,11.0,17.0,46.0,54.0,1912.5,2027.1
Nations League 2020,2020-09-08,Cyprus,Azerbaijan,0.0,1.0,10.0,13.0,1.0,4.0,2.0,3.0,12.0,17.0,52.1,47.9,1412.2,1390.7
Nations League 2020,2020-09-08,Belgium,Iceland,5.0,1.0,20.0,5.0,11.0,3.0,7.0,3.0,8.0,5.0,74.7,25.3,2162.2,1722.8
Nations League 2020,2020-09-08,Georgia,North Macedonia,1.0,1.0,13.0,2.0,6.0,1.0,5.0,2.0,16.0,18.0,53.5,46.5,1640.5,1607.5
Amistosos 2020-21,2020-09-23,Chad,Sudan,2.0,3.0,,,,,,,,,,,1343.0,1388.6
Amistosos 2020-21,2020-09-25,Chad,Sudan,0.0,2.0,,,,,,,,,,,1343.0,1388.6
Amistosos 2020-21,2020-10-01,Mexico,Costa Rica,0.0,0.0,,,,,,,,,,,2000.2,1758.3
Amistosos 2020-21,2020-10-01,Mexico,Guatemala,3.0,0.0,13.0,3.0,6.0,1.0,4.0,1.0,10.0,11.0,73.3,26.7,2000.2,1609.9
Amistosos 2020-21,2020-10-07,Denmark,Faroe Islands,4.0,0.0,25.0,5.0,10.0,2.0,14.0,4.0,8.0,13.0,69.4,30.6,1913.5,1303.3
Amistosos 2020-21,2020-10-07,Poland,Finland,5.0,1.0,19.0,8.0,10.0,3.0,4.0,7.0,13.0,13.0,54.9,45.1,1859.1,1715.2
Amistosos 2020-21,2020-10-07,Luxembourg,Liechtenstein,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392.4,1212.3
Amistosos 2020-21,2020-10-07,Cyprus,Czech Republic,1.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,1378.8,1784.5
Amistosos 2020-21,2020-10-07,Zambia,Malawi,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1544.6,1460.7
Amistosos 2020-21,2020-10-07,Armenia,Albania,0.0,0.0,,,,,,,,,,,1524.1,1567.8
Amistosos 2020-21,2020-10-07,Nicaragua,Guatemala,0.0,0.0,,,,,,,,,,,1328.6,1609.9
Amistosos 2020-21,2020-10-07,Portugal,Spain,0.0,0.0,11.0,15.0,1.0,5.0,5.0,3.0,10.0,14.0,34.0,66.0,2093.3,2094.6
Amistosos 2020-21,2020-10-07,Montenegro,Latvia,1.0,1.0,7.0,6.0,3.0,4.0,8.0,2.0,11.0,24.0,59.5,40.5,1616.8,1284.1
Amistosos 2020-21,2020-10-07,Malta,Gibraltar,2.0,0.0,5.0,6.0,3.0,2.0,5.0,4.0,14.0,15.0,61.2,38.8,1191.6,1242.9
Amistosos 2020-21,2020-10-07,Austria,Greece,2.0,1.0,12.0,6.0,3.0,1.0,13.0,5.0,14.0,8.0,52.2,47.8,1778.1,1690.2
Amistosos 2020-21,2020-10-07,Estonia,Lithuania,1.0,3.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1449.2,1353.6
Amistosos 2020-21,2020-10-07,Germany,Turkey,3.0,3.0,15.0,9.0,9.0,6.0,3.0,2.0,13.0,10.0,65.5,34.5,2008.9,1789.3
Amistosos 2020-21,2020-10-07,Italy,Moldova,6.0,0.0,18.0,5.0,9.0,1.0,9.0,1.0,10.0,13.0,70.3,29.7,2036.1,1292.7
Amistosos 2020-21,2020-10-07,Netherlands,Mexico,0.0,1.0,6.0,7.0,3.0,3.0,2.0,0.0,20.0,18.0,49.5,50.5,2042.2,2000.2
Amistosos 2020-21,2020-10-07,Switzerland,Croatia,1.0,2.0,8.0,8.0,5.0,3.0,2.0,3.0,9.0,14.0,46.1,53.9,1935.4,1929.9
Amistosos 2020-21,2020-10-07,France,Ukraine,7.0,1.0,24.0,7.0,13.0,3.0,8.0,1.0,7.0,10.0,54.9,45.1,2122.2,1902.0
Amistosos 2020-21,2020-10-07,Andorra,Cape Verde,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145.9,1516.5
Amistosos 2020-21,2020-10-07,Slovenia,San Marino,4.0,0.0,,,,,,,,,,,1618.5,886.8
Clasif. CONMEBOL,2020-10-08,Paraguay,Peru,2.0,2.0,12.0,10.0,6.0,4.0,3.0,3.0,16.0,16.0,59.9,40.1,1803.5,1934.4
Amistosos 2020-21,2020-10-08,Uzbekistan,Iran,1.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,50.0,50.0,1681.5,1835.0
Amistosos 2020-21,2020-10-08,South Africa,Namibia,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,1627.1,1434.1
Amistosos 2020-21,2020-10-08,England,Wales,3.0,0.0,8.0,7.0,6.0,2.0,6.0,3.0,14.0,16.0,57.1,42.9,2026.0,1854.8
Clasif. CONMEBOL,2020-10-08,Uruguay,Chile,2.0,1.0,9.0,6.0,2.0,3.0,5.0,3.0,13.0,20.0,51.4,48.6,2021.2,1878.3
Amistosos 2020-21,2020-10-08,Russia,Sweden,1.0,2.0,10.0,6.0,3.0,3.0,11.0,3.0,17.0,9.0,57.2,42.8,1895.7,1863.1
Amistosos 2020-21,2020-10-08,Belgium,New Zealand,0.0,0.0,,,,,,,,,,,2166.3,1658.5
Amistosos 2020-21,2020-10-08,Belgium,Ivory Coast,1.0,1.0,7.0,6.0,2.0,3.0,0.0,0.0,20.0,10.0,60.1,39.9,2166.3,1712.6
Amistosos 2020-21,2020-10-08,Guinea-Bissau,Mozambique,1.0,0.0,,,,,,,,,,,1415.0,1480.9
Amistosos 2020-21,2020-10-09,Gambia,Congo,1.0,0.0,,,,,,,,,,,1436.2,1499.2
Amistosos 2020-21,2020-10-09,Morocco,Senegal,3.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,1755.3,1868.6
Amistosos 2020-21,2020-10-09,Nigeria,Algeria,0.0,1.0,,,,,,,,,,,1792.4,1856.7
Clasif. CONMEBOL,2020-10-09,Argentina,Ecuador,1.0,0.0,8.0,4.0,2.0,0.0,6.0,1.0,14.0,19.0,58.1,41.9,2036.5,1794.4
Amistosos 2020-21,2020-10-09,Mali,Ghana,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1650.6,1754.9
Clasif. CONMEBOL,2020-10-09,Colombia,Venezuela,3.0,0.0,8.0,11.0,6.0,3.0,3.0,5.0,21.0,13.0,57.7,42.3,2059.6,1891.5
Amistosos 2020-21,2020-10-09,Kenya,Zambia,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,33.3,66.7,1504.2,1549.8
Amistosos 2020-21,2020-10-09,Burkina Faso,DR Congo,3.0,0.0,,,,,,,,,,,1630.2,1601.3
Amistosos 2020-21,2020-10-09,Mauritania,Sierra Leone,2.0,1.0,,,,,,,,,,,1499.8,1455.9
Amistosos 2020-21,2020-10-09,Tunisia,Sudan,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1724.5,1388.6
Amistosos 2020-21,2020-10-09,Japan,Cameroon,0.0,0.0,10.0,6.0,4.0,1.0,4.0,3.0,16.0,12.0,44.8,55.2,1836.5,1683.0
Nations League 2020,2020-10-10,Liechtenstein,Gibraltar,0.0,1.0,21.0,10.0,6.0,4.0,6.0,3.0,10.0,15.0,67.5,32.5,1229.0,1230.0
Clasif. CONMEBOL,2020-10-10,Brazil,Bolivia,5.0,0.0,20.0,3.0,9.0,1.0,8.0,2.0,13.0,8.0,69.1,30.9,2132.2,1636.5
Nations League 2020,2020-10-10,Ukraine,Germany,1.0,2.0,9.0,17.0,3.0,12.0,0.0,7.0,8.0,17.0,27.1,72.9,1896.2,2001.6
Nations League 2020,2020-10-10,Spain,Switzerland,1.0,0.0,12.0,4.0,2.0,1.0,8.0,3.0,10.0,11.0,59.9,40.1,2097.4,1922.5
Nations League 2020,2020-10-10,Andorra,Malta,0.0,0.0,9.0,8.0,0.0,1.0,7.0,4.0,27.0,17.0,27.8,72.2,1142.5,1204.6
Nations League 2020,2020-10-10,Faroe Islands,Latvia,1.0,1.0,5.0,13.0,3.0,1.0,4.0,7.0,14.0,11.0,53.3,46.7,1302.6,1292.5
Nations League 2020,2020-10-10,Montenegro,Azerbaijan,2.0,0.0,9.0,7.0,6.0,0.0,3.0,4.0,20.0,19.0,43.8,56.2,1608.3,1424.1
Amistosos 2020-21,2020-10-10,Honduras,Nicaragua,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,1751.2,1333.4
Amistosos 2020-21,2020-10-10,Niger,Chad,2.0,0.0,,,,,,,,,,,1365.4,1343.0
Amistosos 2020-21,2020-10-10,Cape Verde,Guinea,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520.0,1551.6
Amistosos 2020-21,2020-10-10,Cameroon,South Sudan,0.0,0.0,,,,,,,,,,,1687.2,1225.5
Nations League 2020,2020-10-10,Luxembourg,Cyprus,2.0,0.0,12.0,13.0,4.0,3.0,6.0,5.0,21.0,10.0,45.0,55.0,1375.7,1375.9
Amistosos 2020-21,2020-10-11,Comoros,Libya,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354.8,1576.2
Amistosos 2020-21,2020-10-11,Tanzania,Burundi,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,1436.7,1385.0
Nations League 2020,2020-10-11,France,Portugal,0.0,0.0,10.0,10.0,3.0,3.0,1.0,4.0,19.0,12.0,49.6,50.4,2128.1,2090.5
Amistosos 2020-21,2020-10-11,Malawi,Zimbabwe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1455.6,1526.1
Amistosos 2020-21,2020-10-11,Costa Rica,Panama,0.0,1.0,14.0,10.0,6.0,2.0,5.0,2.0,11.0,11.0,63.1,36.9,1758.3,1612.8
Nations League 2020,2020-10-11,Croatia,Sweden,2.0,1.0,13.0,14.0,6.0,3.0,8.0,3.0,14.0,11.0,54.2,45.8,1942.8,1876.7
Nations League 2020,2020-10-11,Norway,Romania,4.0,0.0,21.0,12.0,10.0,3.0,5.0,4.0,10.0,8.0,49.9,50.1,1771.3,1756.2
Nations League 2020,2020-10-11,Greece,Moldova,2.0,0.0,20.0,1.0,10.0,1.0,7.0,0.0,8.0,20.0,80.5,19.5,1685.2,1292.3
Nations League 2020,2020-10-11,Iceland,Denmark,0.0,3.0,7.0,16.0,3.0,4.0,3.0,12.0,15.0,11.0,33.4,66.6,1736.2,1914.2
Nations League 2020,2020-10-11,Kosovo,Slovenia,0.0,1.0,9.0,12.0,2.0,2.0,5.0,5.0,8.0,14.0,55.9,44.1,1574.1,1618.8
Nations League 2020,2020-10-11,Lithuania,Belarus,2.0,2.0,11.0,8.0,5.0,3.0,3.0,7.0,21.0,24.0,41.5,58.5,1376.3,1512.5
Amistosos 2020-21,2020-10-11,Gabon,Benin,0.0,2.0,,,,,,,,,,,1551.7,1586.4
Amistosos 2020-21,2020-10-11,South Africa,Zambia,1.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,33.3,66.7,1620.3,1541.3
Nations League 2020,2020-10-11,Republic of Ireland,Wales,0.0,0.0,11.0,7.0,2.0,2.0,3.0,4.0,14.0,11.0,50.4,49.6,1741.3,1848.7
Nations League 2020,2020-10-11,Armenia,Georgia,2.0,2.0,11.0,14.0,4.0,6.0,1.0,4.0,16.0,17.0,40.6,59.4,1524.1,1640.6
Nations League 2020,2020-10-11,Bosnia and Herzegovina,Netherlands,0.0,0.0,6.0,15.0,1.0,4.0,2.0,7.0,9.0,14.0,30.9,69.1,1723.6,2028.4
Nations League 2020,2020-10-11,Finland,Bulgaria,2.0,0.0,13.0,11.0,4.0,2.0,3.0,7.0,5.0,12.0,46.0,54.0,1707.8,1584.5
Nations League 2020,2020-10-11,Estonia,North Macedonia,3.0,3.0,11.0,16.0,6.0,4.0,4.0,3.0,20.0,8.0,41.3,58.7,1426.6,1629.5
Nations League 2020,2020-10-11,Israel,Czech Republic,1.0,2.0,11.0,9.0,5.0,1.0,2.0,4.0,9.0,15.0,51.6,48.4,1610.5,1787.4
Nations League 2020,2020-10-11,England,Belgium,2.0,1.0,9.0,11.0,3.0,2.0,7.0,5.0,4.0,5.0,46.8,53.2,2032.1,2157.1
Nations League 2020,2020-10-11,Northern Ireland,Austria,0.0,1.0,3.0,13.0,1.0,5.0,3.0,5.0,13.0,11.0,43.9,56.1,1673.6,1783.1
Nations League 2020,2020-10-11,Russia,Turkey,1.0,1.0,12.0,15.0,4.0,5.0,6.0,5.0,13.0,17.0,41.3,58.7,1882.0,1796.6
Nations League 2020,2020-10-11,Scotland,Slovakia,1.0,0.0,11.0,9.0,1.0,2.0,9.0,5.0,19.0,14.0,45.0,55.0,1707.8,1720.5
Nations League 2020,2020-10-11,Serbia,Hungary,0.0,1.0,14.0,4.0,3.0,3.0,7.0,0.0,13.0,21.0,58.7,41.3,1826.5,1724.8
Nations League 2020,2020-10-11,Poland,Italy,0.0,0.0,3.0,16.0,2.0,2.0,5.0,9.0,20.0,18.0,39.3,60.7,1866.4,2036.4
Nations League 2020,2020-10-11,Kazakhstan,Albania,0.0,0.0,6.0,14.0,2.0,6.0,4.0,6.0,12.0,15.0,43.7,56.3,1416.2,1567.8
Amistosos 2020-21,2020-10-12,United Arab Emirates,Uzbekistan,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583.4,1673.1
Amistosos 2020-21,2020-10-12,Ghana,Qatar,5.0,1.0,20.0,8.0,12.0,2.0,1.0,1.0,20.0,10.0,54.5,45.5,1732.3,1780.7
Amistosos 2020-21,2020-10-12,Gambia,Guinea,0.0,0.0,,,,,,,,,,,1448.0,1560.7
Amistosos 2020-21,2020-10-12,Togo,Sudan,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1430.9,1385.9
Amistosos 2020-21,2020-10-12,Madagascar,Burkina Faso,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1537.6,1646.2
Clasif. CONMEBOL,2020-10-13,Venezuela,Paraguay,0.0,1.0,10.0,8.0,2.0,3.0,6.0,6.0,17.0,14.0,33.0,67.0,1879.2,1805.3
Amistosos 2020-21,2020-10-13,Senegal,Mauritania,0.0,0.0,,,,,,,,,,,1853.1,1505.9
Amistosos 2020-21,2020-10-13,Mexico,Algeria,2.0,2.0,12.0,9.0,3.0,4.0,4.0,6.0,11.0,14.0,63.7,36.3,2014.1,1864.9
Amistosos 2020-21,2020-10-13,Nigeria,Tunisia,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,1784.3,1727.1
Amistosos 2020-21,2020-10-13,Morocco,DR Congo,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,1770.9,1585.2
Amistosos 2020-21,2020-10-13,Niger,Sierra Leone,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.3,1449.8
Amistosos 2020-21,2020-10-13,Mali,Iran,0.0,0.0,,,,,,,,,,,1673.2,1843.4
Amistosos 2020-21,2020-10-13,Japan,Ivory Coast,1.0,0.0,12.0,9.0,5.0,1.0,5.0,4.0,14.0,15.0,48.7,51.3,1832.4,1721.8
Clasif. CONMEBOL,2020-10-13,Ecuador,Uruguay,4.0,2.0,17.0,6.0,7.0,2.0,6.0,1.0,12.0,11.0,50.6,49.4,1789.5,2029.1
Nations League 2020,2020-10-13,Latvia,Malta,0.0,1.0,18.0,12.0,6.0,4.0,6.0,6.0,21.0,11.0,46.6,53.4,1300.2,1207.3
Amistosos 2020-21,2020-10-13,Angola,Mozambique,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1452.1,1480.9
Nations League 2020,2020-10-13,Azerbaijan,Cyprus,0.0,0.0,11.0,12.0,6.0,0.0,2.0,1.0,18.0,23.0,56.8,43.2,1411.9,1348.9
Amistosos 2020-21,2020-10-13,Cameroon,South Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1687.2,1225.5
Nations League 2020,2020-10-13,Faroe Islands,Andorra,2.0,0.0,17.0,5.0,10.0,2.0,7.0,2.0,9.0,23.0,74.9,25.1,1295.0,1139.7
Nations League 2020,2020-10-13,Germany,Switzerland,3.0,3.0,18.0,13.0,7.0,8.0,7.0,2.0,13.0,13.0,62.5,37.5,2026.2,1913.9
Nations League 2020,2020-10-13,Liechtenstein,San Marino,0.0,0.0,6.0,16.0,2.0,4.0,1.0,2.0,19.0,15.0,61.3,38.7,1197.1,886.5
Nations League 2020,2020-10-13,Montenegro,Luxembourg,1.0,2.0,13.0,13.0,3.0,5.0,3.0,4.0,19.0,11.0,51.9,48.1,1620.5,1402.7
